,sid,grp,cnd,fam,tid,tord,pc_grand,pc_first,pc_last,dpc,alltime,freetime,nblocks,avstreak,lrn,int,comp,time,prog,rule,lrn2,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2,lp1,lp2,lp3,ntm,good_ord
945,256,S,i+,Squid,2_I1D,1,0.7878787878787878,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.1064516129032258,0.072,1,18.0,2,8,2,2,10,10,1,-4.107142857142857,1.8928571428571432,-4.107142857142857,-4.107142857142857,3.8928571428571432,3.8928571428571432,-5.107142857142857,0,64,126,3,True
946,256,S,i+,Bunny,3_2D,3,0.660377358490566,0.5333333333333333,0.7333333333333333,0.19999999999999996,0.5129032258064516,0.576,2,72.0,9,10,9,10,4,2,9,2.8928571428571432,3.8928571428571432,2.8928571428571432,3.8928571428571432,-2.1071428571428568,-4.107142857142857,2.8928571428571432,0,64,126,3,True
947,256,S,i+,Green,4_R,2,0.4772727272727273,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.2838709677419355,0.292,2,36.5,10,10,10,10,2,1,9,3.8928571428571432,3.8928571428571432,3.8928571428571432,3.8928571428571432,-4.107142857142857,-5.107142857142857,2.8928571428571432,0,64,126,3,True
948,258,S,i+,Green,1_1D,4,0.8979591836734694,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.15806451612903225,0.136,2,17.0,10,10,1,1,10,10,1,3.571428571428571,3.571428571428571,-5.428571428571429,-5.428571428571429,3.571428571428571,3.571428571428571,-5.428571428571429,70,0,128,3,False
949,258,S,i+,Squid,2_I1D,1,0.9156626506024096,0.8666666666666667,0.8666666666666667,0.0,0.267741935483871,0.272,3,22.666666666666668,8,9,1,2,10,10,1,1.5714285714285712,2.571428571428571,-5.428571428571429,-4.428571428571429,3.571428571428571,3.571428571428571,-5.428571428571429,70,0,128,3,False
950,258,S,i+,Bunny,3_2D,3,0.7611940298507462,0.8,0.8,0.0,0.2161290322580645,0.208,3,17.333333333333332,8,10,7,4,5,5,10,1.5714285714285712,3.571428571428571,0.5714285714285712,-2.428571428571429,-1.4285714285714288,-1.4285714285714288,3.571428571428571,70,0,128,3,False
951,258,S,i+,Bear,4_R,2,0.40540540540540543,0.3333333333333333,0.5333333333333333,0.2,0.3580645161290323,0.384,3,32.0,10,10,10,10,1,1,5,3.571428571428571,3.571428571428571,3.571428571428571,3.571428571428571,-5.428571428571429,-5.428571428571429,-1.4285714285714288,70,0,128,3,False
952,259,S,i+,Squid,1_1D,3,0.9538461538461539,0.8,1.0,0.19999999999999996,0.20967741935483872,0.2,1,50.0,10,6,2,2,10,10,1,3.678571428571429,-0.3214285714285712,-4.321428571428571,-4.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,1,56,204,3,True
953,259,S,i+,Bear,2_I1D,2,0.8604651162790697,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.13870967741935483,0.112,1,28.0,10,6,2,2,10,10,1,3.678571428571429,-0.3214285714285712,-4.321428571428571,-4.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,1,56,204,3,True
954,259,S,i+,Bunny,3_2D,4,0.6923076923076923,0.6,0.8,0.20000000000000007,0.33548387096774196,0.356,3,29.666666666666668,10,9,6,5,7,10,1,3.678571428571429,2.678571428571429,-0.3214285714285712,-1.3214285714285712,0.6785714285714288,3.678571428571429,-5.321428571428571,1,56,204,3,True
955,259,S,i+,Green,4_R,1,0.5408163265306123,0.2,0.6,0.39999999999999997,0.3161290322580645,0.332,2,41.5,10,9,10,8,3,2,5,3.678571428571429,2.678571428571429,3.678571428571429,1.6785714285714288,-3.321428571428571,-4.321428571428571,-1.3214285714285712,1,56,204,3,True
956,260,S,i+,Bear,1_1D,3,0.875,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.3096774193548387,0.324,3,27.0,7,8,1,7,10,10,10,0.25,1.25,-5.75,0.25,3.25,3.25,3.25,0,0,80,3,True
957,260,S,i+,Squid,2_I1D,1,0.82,0.9333333333333333,0.6,0.0,0.16129032258064516,0.14,3,11.666666666666666,7,6,1,6,10,10,10,0.25,-0.75,-5.75,-0.75,3.25,3.25,3.25,0,0,80,3,True
958,260,S,i+,Bunny,3_2D,4,0.6631578947368421,0.6666666666666666,0.7333333333333333,0.06666666666666665,0.3064516129032258,0.32,4,20.0,7,7,8,8,4,3,7,0.25,0.25,1.25,1.25,-2.75,-3.75,0.25,0,0,80,3,True
959,260,S,i+,Green,4_R,2,0.5942028985507246,0.8666666666666667,0.4,0.0,0.22258064516129034,0.216,2,27.0,9,4,8,8,4,3,6,2.25,-2.75,1.25,1.25,-2.75,-3.75,-0.75,0,0,80,3,True
960,261,S,i+,Bear,1_1D,2,0.8620689655172413,0.8,0.9333333333333333,0.1333333333333333,0.0935483870967742,0.056,1,14.0,10,10,1,10,10,10,10,3.071428571428571,3.071428571428571,-5.928571428571429,3.071428571428571,3.071428571428571,3.071428571428571,3.071428571428571,127,11,188,3,False
961,261,S,i+,Squid,2_I1D,3,0.9117647058823529,0.6,1.0,0.4,0.43870967741935485,0.484,1,121.0,10,10,1,10,10,10,10,3.071428571428571,3.071428571428571,-5.928571428571429,3.071428571428571,3.071428571428571,3.071428571428571,3.071428571428571,127,11,188,3,False
962,261,S,i+,Bunny,3_2D,1,0.7021276595744681,0.6666666666666666,0.6666666666666666,0.0,0.3032258064516129,0.316,1,79.0,10,10,10,6,5,1,1,3.071428571428571,3.071428571428571,3.071428571428571,-0.9285714285714288,-1.9285714285714288,-5.928571428571429,-5.928571428571429,127,11,188,3,False
963,261,S,i+,Green,4_R,4,0.49019607843137253,0.5333333333333333,0.4,0.0,0.16451612903225807,0.144,1,36.0,10,1,10,5,1,1,1,3.071428571428571,-5.928571428571429,3.071428571428571,-1.9285714285714288,-5.928571428571429,-5.928571428571429,-5.928571428571429,127,11,188,3,False
964,262,S,i-,Squid,1_1D,4,0.8292682926829268,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.2645161290322581,0.268,3,22.333333333333332,6,1,1,1,10,10,1,0.5,-4.5,-4.5,-4.5,4.5,4.5,-4.5,0,77,102,3,True
965,262,S,i-,Green,2_I1D,1,0.7872340425531915,0.6666666666666666,0.8,0.13333333333333341,0.15161290322580645,0.128,2,16.0,5,1,1,1,10,10,3,-0.5,-4.5,-4.5,-4.5,4.5,4.5,-2.5,0,77,102,3,True
966,262,S,i-,Bunny,3_2D,2,0.7884615384615384,0.8,0.7333333333333333,0.0,0.16774193548387098,0.148,2,18.5,5,4,4,6,7,8,6,-0.5,-1.5,-1.5,0.5,1.5,2.5,0.5,0,77,102,3,True
967,262,S,i-,Bear,4_R,3,0.5271317829457365,0.4,0.4666666666666667,0.06666666666666665,0.4161290322580645,0.456,3,38.0,10,10,10,10,2,1,10,4.5,4.5,4.5,4.5,-3.5,-4.5,4.5,0,77,102,3,True
968,263,S,i-,Squid,1_1D,2,0.9056603773584906,0.6,0.9333333333333333,0.33333333333333337,0.5129032258064516,0.576,3,48.0,2,8,8,9,9,10,1,-3.678571428571429,2.321428571428571,2.321428571428571,3.321428571428571,3.321428571428571,4.321428571428571,-4.678571428571429,17,156,250,2,True
969,263,S,i-,Bear,2_I1D,4,0.725,0.5333333333333333,0.7333333333333333,0.19999999999999996,0.25806451612903225,0.26,3,21.666666666666668,4,4,7,3,8,10,1,-1.6785714285714288,-1.6785714285714288,1.3214285714285712,-2.678571428571429,2.321428571428571,4.321428571428571,-4.678571428571429,17,156,250,2,True
970,263,S,i-,Green,3_2D,1,0.5813953488372093,0.6666666666666666,0.6,0.0,0.13870967741935483,0.112,3,9.333333333333334,3,8,10,7,9,10,1,-2.678571428571429,2.321428571428571,4.321428571428571,1.3214285714285712,3.321428571428571,4.321428571428571,-4.678571428571429,17,156,250,2,True
971,263,S,i-,Bunny,4_R,3,0.39285714285714285,0.4666666666666667,0.3333333333333333,0.0,0.09032258064516129,0.052,2,6.5,2,5,5,10,2,1,2,-3.678571428571429,-0.6785714285714288,-0.6785714285714288,4.321428571428571,-3.678571428571429,-4.678571428571429,-3.678571428571429,17,156,250,2,True
972,264,S,i-,Squid,1_1D,3,0.9111111111111111,0.8,1.0,0.19999999999999996,0.14516129032258066,0.12,1,30.0,9,3,1,1,10,10,4,2.3928571428571432,-3.6071428571428568,-5.607142857142857,-5.607142857142857,3.3928571428571432,3.3928571428571432,-2.6071428571428568,181,21,123,3,False
973,264,S,i-,Bunny,2_I1D,1,0.782608695652174,0.4666666666666667,0.9333333333333333,0.4666666666666667,0.22258064516129034,0.216,2,27.0,10,4,4,6,9,10,3,3.3928571428571432,-2.6071428571428568,-2.6071428571428568,-0.6071428571428568,2.3928571428571432,3.3928571428571432,-3.6071428571428568,181,21,123,3,False
974,264,S,i-,Green,3_2D,2,0.813953488372093,0.6,0.8666666666666667,0.2666666666666667,0.27741935483870966,0.284,1,71.0,9,8,7,4,6,7,7,2.3928571428571432,1.3928571428571432,0.39285714285714324,-2.6071428571428568,-0.6071428571428568,0.39285714285714324,0.39285714285714324,181,21,123,3,False
975,264,S,i-,Bear,4_R,4,0.5454545454545454,0.4666666666666667,0.4,0.0,0.3548387096774194,0.38,2,47.5,10,10,10,10,1,2,10,3.3928571428571432,3.3928571428571432,3.3928571428571432,3.3928571428571432,-5.607142857142857,-4.607142857142857,3.3928571428571432,181,21,123,3,False
976,265,S,i-,Bear,1_1D,3,0.6470588235294118,0.4,0.9333333333333333,0.5333333333333333,0.10967741935483871,0.076,2,9.5,5,10,1,6,6,10,1,-1.5,3.5,-5.5,-0.5,-0.5,3.5,-5.5,196,250,201,2,False
977,265,S,i-,Bunny,2_I1D,1,0.5569620253164557,0.6666666666666666,0.5333333333333333,0.0,0.25483870967741934,0.256,3,21.333333333333332,5,6,6,6,6,6,10,-1.5,-0.5,-0.5,-0.5,-0.5,-0.5,3.5,196,250,201,2,False
978,265,S,i-,Green,3_2D,2,0.6024096385542169,0.4,0.7333333333333333,0.33333333333333326,0.267741935483871,0.272,3,22.666666666666668,5,6,10,6,6,6,10,-1.5,-0.5,3.5,-0.5,-0.5,-0.5,3.5,196,250,201,2,False
979,265,S,i-,Squid,4_R,4,0.5087719298245614,0.6666666666666666,0.4,0.0,0.36774193548387096,0.396,3,33.0,5,6,10,6,6,6,10,-1.5,-0.5,3.5,-0.5,-0.5,-0.5,3.5,196,250,201,2,False
980,266,S,i+,Green,1_1D,1,0.7777777777777778,0.7333333333333333,0.8666666666666667,0.13333333333333341,0.08709677419354839,0.048,1,12.0,9,5,3,2,8,10,7,2.7142857142857144,-1.2857142857142856,-3.2857142857142856,-4.285714285714286,1.7142857142857144,3.7142857142857144,0.7142857142857144,3,32,23,3,False
981,266,S,i+,Bear,2_I1D,4,0.8235294117647058,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.10967741935483871,0.076,1,19.0,9,5,3,2,8,10,7,2.7142857142857144,-1.2857142857142856,-3.2857142857142856,-4.285714285714286,1.7142857142857144,3.7142857142857144,0.7142857142857144,3,32,23,3,False
982,266,S,i+,Bunny,3_2D,3,0.7241379310344828,0.6666666666666666,0.8,0.13333333333333341,0.0935483870967742,0.056,1,14.0,9,6,3,2,7,10,7,2.7142857142857144,-0.2857142857142856,-3.2857142857142856,-4.285714285714286,0.7142857142857144,3.7142857142857144,0.7142857142857144,3,32,23,3,False
983,266,S,i+,Squid,4_R,2,0.5045454545454545,0.8,0.4,0.0,0.7096774193548387,0.82,1,205.0,9,10,10,10,1,3,1,2.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,-5.285714285714286,-3.2857142857142856,-5.285714285714286,3,32,23,3,False
984,267,S,i+,Squid,1_1D,1,0.7931034482758621,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.0935483870967742,0.056,1,14.0,3,6,1,2,10,10,1,-3.25,-0.25,-5.25,-4.25,3.75,3.75,-5.25,69,250,250,1,True
985,267,S,i+,Bunny,2_I1D,3,0.5333333333333333,0.3333333333333333,0.7333333333333333,0.39999999999999997,0.0967741935483871,0.06,1,15.0,10,6,1,3,10,10,2,3.75,-0.25,-5.25,-3.25,3.75,3.75,-4.25,69,250,250,1,True
986,267,S,i+,Green,3_2D,2,0.75,0.7333333333333333,0.7333333333333333,0.0,0.06451612903225806,0.02,1,5.0,7,6,6,2,9,9,8,0.75,-0.25,-0.25,-4.25,2.75,2.75,1.75,69,250,250,1,True
987,267,S,i+,Bear,4_R,4,0.5108225108225108,0.6,0.4,0.0,0.7451612903225806,0.864,2,108.0,10,6,10,10,2,6,9,3.75,-0.25,3.75,3.75,-4.25,-0.25,2.75,69,250,250,1,True
988,268,S,i+,Green,1_1D,3,0.8181818181818182,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.1064516129032258,0.072,1,18.0,9,3,5,8,7,8,6,2.75,-3.25,-1.25,1.75,0.75,1.75,-0.25,61,85,250,2,True
989,268,S,i+,Bear,2_I1D,4,0.8902439024390244,0.6,0.9333333333333333,0.33333333333333337,0.2645161290322581,0.268,2,33.5,9,6,1,6,10,10,1,2.75,-0.25,-5.25,-0.25,3.75,3.75,-5.25,61,85,250,2,True
990,268,S,i+,Squid,3_2D,1,0.6388888888888888,0.6,0.5333333333333333,0.0,0.23225806451612904,0.228,1,57.0,8,2,6,8,6,3,6,1.75,-4.25,-0.25,1.75,-0.25,-3.25,-0.25,61,85,250,2,True
991,268,S,i+,Bunny,4_R,2,0.5609756097560976,0.3333333333333333,0.4,0.06666666666666671,0.3967741935483871,0.432,1,108.0,8,10,9,9,2,1,8,1.75,3.75,2.75,2.75,-4.25,-5.25,1.75,61,85,250,2,True
992,270,S,i-,Squid,1_1D,1,0.95,0.8666666666666667,1.0,0.1333333333333333,0.25806451612903225,0.26,3,21.666666666666668,1,1,1,5,10,10,1,-4.25,-4.25,-4.25,-0.25,4.75,4.75,-4.25,0,250,67,2,False
993,270,S,i-,Bunny,2_I1D,3,0.5303030303030303,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.2129032258064516,0.204,2,25.5,10,10,10,5,1,2,1,4.75,4.75,4.75,-0.25,-4.25,-3.25,-4.25,0,250,67,2,False
994,270,S,i-,Green,3_2D,2,0.7605633802816901,0.6,0.8,0.20000000000000007,0.22903225806451613,0.224,2,28.0,8,7,7,6,1,7,1,2.75,1.75,1.75,0.75,-4.25,1.75,-4.25,0,250,67,2,False
995,270,S,i-,Bear,4_R,4,0.5268817204301075,0.4666666666666667,0.4,0.0,0.3,0.312,2,39.0,10,10,10,7,1,3,1,4.75,4.75,4.75,1.75,-4.25,-2.25,-4.25,0,250,67,2,False
996,271,S,i+,Squid,1_1D,2,0.8488372093023255,0.8666666666666667,0.7333333333333333,0.0,0.27741935483870966,0.284,2,35.5,7,5,1,10,10,10,5,-0.6071428571428568,-2.6071428571428568,-6.607142857142857,2.3928571428571432,2.3928571428571432,2.3928571428571432,-2.6071428571428568,0,31,152,3,True
997,271,S,i+,Bear,2_I1D,1,0.8431372549019608,0.8,0.8666666666666667,0.06666666666666665,0.16451612903225807,0.144,1,36.0,5,7,5,5,8,10,10,-2.6071428571428568,-0.6071428571428568,-2.6071428571428568,-2.6071428571428568,0.39285714285714324,2.3928571428571432,2.3928571428571432,0,31,152,3,True
998,271,S,i+,Bunny,3_2D,4,0.6666666666666666,0.6,0.4666666666666667,0.0,0.3967741935483871,0.432,1,108.0,10,8,8,4,7,9,10,2.3928571428571432,0.39285714285714324,0.39285714285714324,-3.6071428571428568,-0.6071428571428568,1.3928571428571432,2.3928571428571432,0,31,152,3,True
999,271,S,i+,Green,4_R,3,0.4,0.3333333333333333,0.4666666666666667,0.13333333333333336,0.16129032258064516,0.14,1,35.0,9,10,10,7,5,8,10,1.3928571428571432,2.3928571428571432,2.3928571428571432,-0.6071428571428568,-2.6071428571428568,0.39285714285714324,2.3928571428571432,0,31,152,3,True
1000,272,S,i-,Bunny,1_1D,4,0.8850574712643678,0.5333333333333333,1.0,0.4666666666666667,0.2806451612903226,0.288,2,36.0,5,1,1,1,10,10,1,-0.2142857142857144,-4.214285714285714,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-4.214285714285714,50,76,250,2,True
1001,272,S,i-,Green,2_I1D,1,0.9315068493150684,0.8,1.0,0.19999999999999996,0.23548387096774193,0.232,2,29.0,1,1,1,1,10,10,1,-4.214285714285714,-4.214285714285714,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-4.214285714285714,50,76,250,2,True
1002,272,S,i-,Squid,3_2D,3,0.46153846153846156,0.5333333333333333,0.3333333333333333,0.0,0.12580645161290321,0.096,2,12.0,10,10,10,10,1,1,1,4.785714285714286,4.785714285714286,4.785714285714286,4.785714285714286,-4.214285714285714,-4.214285714285714,-4.214285714285714,50,76,250,2,True
1003,272,S,i-,Bear,4_R,2,0.5585585585585585,0.7333333333333333,0.4666666666666667,0.0,0.3580645161290323,0.384,3,32.0,10,10,10,10,3,3,3,4.785714285714286,4.785714285714286,4.785714285714286,4.785714285714286,-2.2142857142857144,-2.2142857142857144,-2.2142857142857144,50,76,250,2,True
1004,273,S,i-,Bear,1_1D,2,0.9078947368421053,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.24516129032258063,0.244,3,20.333333333333332,7,1,1,1,10,10,1,1.0357142857142856,-4.964285714285714,-4.964285714285714,-4.964285714285714,4.035714285714286,4.035714285714286,-4.964285714285714,21,6,127,3,False
1005,273,S,i-,Bunny,2_I1D,1,0.5964912280701754,0.8,0.4666666666666667,0.0,0.18387096774193548,0.168,2,21.0,3,8,8,4,4,7,6,-2.9642857142857144,2.0357142857142856,2.0357142857142856,-1.9642857142857144,-1.9642857142857144,1.0357142857142856,0.03571428571428559,21,6,127,3,False
1006,273,S,i-,Squid,3_2D,3,0.5955056179775281,0.4666666666666667,0.6,0.1333333333333333,0.2870967741935484,0.296,3,24.666666666666668,10,10,7,8,3,7,7,4.035714285714286,4.035714285714286,1.0357142857142856,2.0357142857142856,-2.9642857142857144,1.0357142857142856,1.0357142857142856,21,6,127,3,False
1007,273,S,i-,Green,4_R,4,0.4659090909090909,0.5333333333333333,0.26666666666666666,0.0,0.2838709677419355,0.292,4,18.25,9,10,10,8,2,2,3,3.0357142857142856,4.035714285714286,4.035714285714286,2.0357142857142856,-3.9642857142857144,-3.9642857142857144,-2.9642857142857144,21,6,127,3,False
1008,274,S,i-,Bunny,1_1D,3,0.7872340425531915,0.7333333333333333,0.8666666666666667,0.13333333333333341,0.15161290322580645,0.128,2,16.0,5,5,2,3,10,10,1,-1.9642857142857144,-1.9642857142857144,-4.964285714285714,-3.9642857142857144,3.0357142857142856,3.0357142857142856,-5.964285714285714,50,209,250,2,True
1009,274,S,i-,Green,2_I1D,2,0.7777777777777778,0.7333333333333333,0.8,0.06666666666666676,0.17419354838709677,0.156,2,19.5,6,5,2,3,10,10,1,-0.9642857142857144,-1.9642857142857144,-4.964285714285714,-3.9642857142857144,3.0357142857142856,3.0357142857142856,-5.964285714285714,50,209,250,2,True
1010,274,S,i-,Squid,3_2D,4,0.49074074074074076,0.26666666666666666,0.6,0.3333333333333333,0.34838709677419355,0.372,3,31.0,10,10,9,9,7,6,10,3.0357142857142856,3.0357142857142856,2.0357142857142856,2.0357142857142856,0.03571428571428559,-0.9642857142857144,3.0357142857142856,50,209,250,2,True
1011,274,S,i-,Bear,4_R,1,0.5148514851485149,0.3333333333333333,0.6,0.26666666666666666,0.3258064516129032,0.344,3,28.666666666666668,10,10,10,9,7,5,10,3.0357142857142856,3.0357142857142856,3.0357142857142856,2.0357142857142856,0.03571428571428559,-1.9642857142857144,3.0357142857142856,50,209,250,2,True
1012,275,S,i-,Green,1_1D,3,0.8813559322033898,0.7333333333333333,1.0,0.2666666666666667,0.19032258064516128,0.176,2,22.0,4,2,1,1,6,10,1,-1.6785714285714288,-3.678571428571429,-4.678571428571429,-4.678571428571429,0.3214285714285712,4.321428571428571,-4.678571428571429,14,115,190,3,True
1013,275,S,i-,Bunny,2_I1D,2,0.6851851851851852,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.17419354838709677,0.156,1,39.0,6,7,5,4,9,10,1,0.3214285714285712,1.3214285714285712,-0.6785714285714288,-1.6785714285714288,3.321428571428571,4.321428571428571,-4.678571428571429,14,115,190,3,True
1014,275,S,i-,Squid,3_2D,4,0.7256637168141593,0.4666666666666667,0.8666666666666667,0.4,0.36451612903225805,0.392,2,49.0,5,7,6,6,10,10,1,-0.6785714285714288,1.3214285714285712,0.3214285714285712,0.3214285714285712,4.321428571428571,4.321428571428571,-4.678571428571429,14,115,190,3,True
1015,275,S,i-,Bear,4_R,1,0.5,0.6666666666666666,0.5333333333333333,0.0,0.2709677419354839,0.276,3,23.0,8,10,10,9,3,1,6,2.321428571428571,4.321428571428571,4.321428571428571,3.321428571428571,-2.678571428571429,-4.678571428571429,0.3214285714285712,14,115,190,3,True
1016,277,S,i+,Bunny,1_1D,1,0.8461538461538461,0.8,1.0,0.19999999999999996,0.16774193548387098,0.148,2,18.5,4,1,1,1,10,10,1,-1.6428571428571432,-4.642857142857143,-4.642857142857143,-4.642857142857143,4.357142857142857,4.357142857142857,-4.642857142857143,5,51,75,3,True
1017,277,S,i+,Bear,2_I1D,3,0.78,0.5333333333333333,1.0,0.4666666666666667,0.16129032258064516,0.14,2,17.5,7,1,1,2,9,9,2,1.3571428571428568,-4.642857142857143,-4.642857142857143,-3.6428571428571432,3.3571428571428568,3.3571428571428568,-3.6428571428571432,5,51,75,3,True
1018,277,S,i+,Green,3_2D,4,0.6229508196721312,0.6,0.7333333333333333,0.1333333333333333,0.1967741935483871,0.184,2,23.0,8,10,7,9,3,3,8,2.3571428571428568,4.357142857142857,1.3571428571428568,3.3571428571428568,-2.6428571428571432,-2.6428571428571432,2.3571428571428568,5,51,75,3,True
1019,277,S,i+,Squid,4_R,2,0.5102040816326531,0.4666666666666667,0.8,0.33333333333333337,0.47419354838709676,0.528,2,66.0,7,10,10,7,4,3,10,1.3571428571428568,4.357142857142857,4.357142857142857,1.3571428571428568,-1.6428571428571432,-2.6428571428571432,4.357142857142857,5,51,75,3,True
1020,278,S,i+,Green,1_1D,1,0.8857142857142857,0.8,1.0,0.19999999999999996,0.11290322580645161,0.08,1,20.0,5,7,1,1,10,10,1,-1.5714285714285712,0.4285714285714288,-5.571428571428571,-5.571428571428571,3.428571428571429,3.428571428571429,-5.571428571428571,1,0,250,2,False
1021,278,S,i+,Squid,2_I1D,4,0.9333333333333333,0.8666666666666667,1.0,0.1333333333333333,0.14516129032258066,0.12,1,30.0,7,7,1,1,10,10,1,0.4285714285714288,0.4285714285714288,-5.571428571428571,-5.571428571428571,3.428571428571429,3.428571428571429,-5.571428571428571,1,0,250,2,False
1022,278,S,i+,Bear,3_2D,3,0.5304347826086957,0.06666666666666667,0.6,0.5333333333333333,0.3709677419354839,0.4,1,100.0,10,9,8,9,7,7,8,3.428571428571429,2.428571428571429,1.4285714285714288,2.428571428571429,0.4285714285714288,0.4285714285714288,1.4285714285714288,1,0,250,2,False
1023,278,S,i+,Bunny,4_R,2,0.5565217391304348,0.7333333333333333,0.7333333333333333,0.0,0.3709677419354839,0.4,1,100.0,7,10,10,10,3,4,10,0.4285714285714288,3.428571428571429,3.428571428571429,3.428571428571429,-3.571428571428571,-2.571428571428571,3.428571428571429,1,0,250,2,False
1024,279,S,i+,Bear,1_1D,2,0.9090909090909091,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.1064516129032258,0.072,2,9.0,2,3,2,5,9,9,4,-3.7857142857142856,-2.7857142857142856,-3.7857142857142856,-0.7857142857142856,3.2142857142857144,3.2142857142857144,-1.7857142857142856,0,66,42,3,False
1025,279,S,i+,Squid,2_I1D,1,0.8787878787878788,0.8,0.9333333333333333,0.1333333333333333,0.1064516129032258,0.072,2,9.0,2,5,3,5,8,8,3,-3.7857142857142856,-0.7857142857142856,-2.7857142857142856,-0.7857142857142856,2.2142857142857144,2.2142857142857144,-2.7857142857142856,0,66,42,3,False
1026,279,S,i+,Bunny,3_2D,4,0.7555555555555555,0.7333333333333333,0.7333333333333333,0.0,0.14516129032258066,0.12,2,15.0,8,4,7,6,8,8,4,2.2142857142857144,-1.7857142857142856,1.2142857142857144,0.2142857142857144,2.2142857142857144,2.2142857142857144,-1.7857142857142856,0,66,42,3,False
1027,279,S,i+,Green,4_R,3,0.507537688442211,0.5333333333333333,0.6,0.06666666666666665,0.6419354838709678,0.736,4,46.0,10,8,10,10,2,1,8,4.214285714285714,2.2142857142857144,4.214285714285714,4.214285714285714,-3.7857142857142856,-4.785714285714286,2.2142857142857144,0,66,42,3,False
1028,280,S,i+,Bunny,1_1D,1,0.6829268292682927,0.4,0.9333333333333333,0.5333333333333333,0.13225806451612904,0.104,2,13.0,10,10,1,2,9,10,2,3.071428571428571,3.071428571428571,-5.928571428571429,-4.928571428571429,2.071428571428571,3.071428571428571,-4.928571428571429,16,53,96,3,True
1029,280,S,i+,Green,2_I1D,2,0.8518518518518519,0.6666666666666666,1.0,0.33333333333333337,0.17419354838709677,0.156,2,19.5,10,10,1,3,10,10,1,3.071428571428571,3.071428571428571,-5.928571428571429,-3.928571428571429,3.071428571428571,3.071428571428571,-5.928571428571429,16,53,96,3,True
1030,280,S,i+,Squid,3_2D,3,0.7704918032786885,0.6,1.0,0.4,0.3935483870967742,0.428,3,35.666666666666664,10,10,4,6,8,10,1,3.071428571428571,3.071428571428571,-2.928571428571429,-0.9285714285714288,1.0714285714285712,3.071428571428571,-5.928571428571429,16,53,96,3,True
1031,280,S,i+,Bear,4_R,4,0.5806451612903226,0.6666666666666666,0.6,0.0,0.3,0.312,3,26.0,10,10,10,10,1,5,10,3.071428571428571,3.071428571428571,3.071428571428571,3.071428571428571,-5.928571428571429,-1.9285714285714288,3.071428571428571,16,53,96,3,True
1032,281,S,i-,Bunny,1_1D,3,0.9411764705882353,0.8666666666666667,1.0,0.1333333333333333,0.10967741935483871,0.076,3,6.333333333333333,6,5,1,1,10,10,6,-0.8214285714285712,-1.8214285714285712,-5.821428571428571,-5.821428571428571,3.178571428571429,3.178571428571429,-0.8214285714285712,0,0,115,3,True
1033,281,S,i-,Bear,2_I1D,2,0.7936507936507936,0.8666666666666667,0.6666666666666666,0.0,0.2032258064516129,0.192,3,16.0,6,6,5,8,8,10,10,-0.8214285714285712,-0.8214285714285712,-1.8214285714285712,1.1785714285714288,1.1785714285714288,3.178571428571429,3.178571428571429,0,0,115,3,True
1034,281,S,i-,Squid,3_2D,4,0.5769230769230769,0.7333333333333333,0.2,0.0,0.33548387096774196,0.356,4,22.25,6,10,10,9,4,4,7,-0.8214285714285712,3.178571428571429,3.178571428571429,2.178571428571429,-2.821428571428571,-2.821428571428571,0.17857142857142883,0,0,115,3,True
1035,281,S,i-,Green,4_R,1,0.5779816513761468,0.5333333333333333,0.4666666666666667,0.0,0.35161290322580646,0.376,3,31.333333333333332,10,8,8,10,2,4,7,3.178571428571429,1.1785714285714288,1.1785714285714288,3.178571428571429,-4.821428571428571,-2.821428571428571,0.17857142857142883,0,0,115,3,True
1036,282,S,i+,Bunny,1_1D,3,0.7761194029850746,0.6666666666666666,1.0,0.33333333333333337,0.2161290322580645,0.208,1,52.0,6,5,3,2,10,10,1,0.5714285714285712,-0.4285714285714288,-2.428571428571429,-3.428571428571429,4.571428571428571,4.571428571428571,-4.428571428571429,77,67,16,3,False
1037,282,S,i+,Bear,2_I1D,1,0.7794117647058824,0.8,0.9333333333333333,0.1333333333333333,0.21935483870967742,0.212,1,53.0,8,8,7,4,6,5,4,2.571428571428571,2.571428571428571,1.5714285714285712,-1.4285714285714288,0.5714285714285712,-0.4285714285714288,-1.4285714285714288,77,67,16,3,False
