sid,grp,tid,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2,lrn,int,comp,time,prog,rule,lrn2
244,1,4,3.7857142857142856,1.7857142857142856,1.7857142857142856,1.7857142857142856,-1.2142857142857144,-0.2142857142857144,-2.2142857142857144,10,8,8,8,5,6,4
245,1,1,1.7142857142857144,-3.2857142857142856,-4.285714285714286,-4.285714285714286,2.7142857142857144,3.7142857142857144,-5.285714285714286,8,3,2,2,9,10,1
245,1,2,1.7142857142857144,-3.2857142857142856,-4.285714285714286,-4.285714285714286,2.7142857142857144,3.7142857142857144,-5.285714285714286,8,3,2,2,9,10,1
245,1,3,3.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,-3.2857142857142856,-3.2857142857142856,3.7142857142857144,10,9,9,9,3,3,10
245,1,4,1.7142857142857144,3.7142857142857144,2.7142857142857144,3.7142857142857144,-3.2857142857142856,-3.2857142857142856,3.7142857142857144,8,10,9,10,3,3,10
246,1,1,-1.1785714285714288,0.8214285714285712,4.821428571428571,3.821428571428571,-3.178571428571429,-4.178571428571429,-4.178571428571429,4,6,10,9,2,1,1
246,1,2,-2.178571428571429,-1.1785714285714288,-2.178571428571429,-1.1785714285714288,-1.1785714285714288,-1.1785714285714288,3.821428571428571,3,4,3,4,4,4,9
246,1,3,1.8214285714285712,0.8214285714285712,1.8214285714285712,-0.17857142857142883,0.8214285714285712,3.821428571428571,2.821428571428571,7,6,7,5,6,9,8
246,1,4,-3.178571428571429,-2.178571428571429,-2.178571428571429,-2.178571428571429,-0.17857142857142883,2.821428571428571,3.821428571428571,2,3,3,3,5,8,9
247,1,1,3.178571428571429,0.17857142857142883,-4.821428571428571,-2.821428571428571,2.178571428571429,3.178571428571429,-5.821428571428571,10,7,2,4,9,10,1
247,1,2,3.178571428571429,0.17857142857142883,-3.821428571428571,-2.821428571428571,2.178571428571429,3.178571428571429,-5.821428571428571,10,7,3,4,9,10,1
247,1,3,3.178571428571429,2.178571428571429,0.17857142857142883,2.178571428571429,-2.821428571428571,-5.821428571428571,3.178571428571429,10,9,7,9,4,1,10
247,1,4,3.178571428571429,2.178571428571429,3.178571428571429,2.178571428571429,-1.8214285714285712,-5.821428571428571,3.178571428571429,10,9,10,9,5,1,10
248,1,1,-2.428571428571429,-2.428571428571429,-4.428571428571429,-3.428571428571429,4.571428571428571,4.571428571428571,-4.428571428571429,3,3,1,2,10,10,1
248,1,2,4.571428571428571,-2.428571428571429,-2.428571428571429,-0.4285714285714288,2.571428571428571,4.571428571428571,-4.428571428571429,10,3,3,5,8,10,1
248,1,3,-2.428571428571429,-2.428571428571429,0.5714285714285712,-2.428571428571429,3.571428571428571,4.571428571428571,-4.428571428571429,3,3,6,3,9,10,1
248,1,4,4.571428571428571,4.571428571428571,4.571428571428571,2.571428571428571,-3.428571428571429,-4.428571428571429,0.5714285714285712,10,10,10,8,2,1,6
249,1,1,-1.5714285714285712,2.428571428571429,-3.571428571428571,-3.571428571428571,-0.5714285714285712,4.428571428571429,-4.571428571428571,4,8,2,2,5,10,1
249,1,2,-3.571428571428571,2.428571428571429,-4.571428571428571,-4.571428571428571,-0.5714285714285712,4.428571428571429,-4.571428571428571,2,8,1,1,5,10,1
249,1,3,2.428571428571429,2.428571428571429,1.4285714285714288,-0.5714285714285712,4.428571428571429,4.428571428571429,-4.571428571428571,8,8,7,5,10,10,1
249,1,4,4.428571428571429,2.428571428571429,4.428571428571429,4.428571428571429,-3.571428571428571,-1.5714285714285712,-2.571428571428571,10,8,10,10,2,4,3
250,1,1,3.4642857142857144,-3.5357142857142856,-5.535714285714286,-4.535714285714286,2.4642857142857144,3.4642857142857144,-3.5357142857142856,10,3,1,2,9,10,3
250,1,2,3.4642857142857144,-4.535714285714286,-4.535714285714286,-4.535714285714286,2.4642857142857144,3.4642857142857144,-3.5357142857142856,10,2,2,2,9,10,3
250,1,3,3.4642857142857144,0.4642857142857144,0.4642857142857144,-0.5357142857142856,0.4642857142857144,0.4642857142857144,-0.5357142857142856,10,7,7,6,7,7,6
250,1,4,3.4642857142857144,3.4642857142857144,3.4642857142857144,3.4642857142857144,-2.5357142857142856,-3.5357142857142856,3.4642857142857144,10,10,10,10,4,3,10
251,1,1,2.8928571428571432,3.8928571428571432,-5.107142857142857,-3.1071428571428568,3.8928571428571432,-5.107142857142857,3.8928571428571432,9,10,1,3,10,1,10
251,1,2,-2.1071428571428568,3.8928571428571432,-5.107142857142857,-3.1071428571428568,3.8928571428571432,-5.107142857142857,3.8928571428571432,4,10,1,3,10,1,10
251,1,3,2.8928571428571432,-5.107142857142857,3.8928571428571432,3.8928571428571432,-5.107142857142857,3.8928571428571432,-5.107142857142857,9,1,10,10,1,10,1
251,1,4,2.8928571428571432,-1.1071428571428568,3.8928571428571432,3.8928571428571432,-5.107142857142857,3.8928571428571432,-5.107142857142857,9,5,10,10,1,10,1
252,1,1,3.678571428571429,2.678571428571429,-5.321428571428571,-5.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,10,9,1,1,10,10,1
252,1,2,-1.3214285714285712,1.6785714285714288,-3.321428571428571,-2.321428571428571,2.678571428571429,2.678571428571429,-3.321428571428571,5,8,3,4,9,9,3
252,1,3,0.6785714285714288,-0.3214285714285712,-1.3214285714285712,0.6785714285714288,1.6785714285714288,0.6785714285714288,3.678571428571429,7,6,5,7,8,7,10
252,1,4,-0.3214285714285712,-1.3214285714285712,0.6785714285714288,1.6785714285714288,-0.3214285714285712,-4.321428571428571,3.678571428571429,6,5,7,8,6,2,10
253,1,1,-2.25,-3.25,-4.25,-4.25,4.75,4.75,-2.25,3,2,1,1,10,10,3
253,1,2,2.75,-0.25,-2.25,-2.25,2.75,2.75,0.75,8,5,3,3,8,8,6
253,1,3,-0.25,-1.25,-1.25,-4.25,-2.25,-2.25,1.75,5,4,4,1,3,3,7
253,1,4,4.75,4.75,4.75,4.75,-4.25,-4.25,1.75,10,10,10,10,1,1,7
254,1,1,3.821428571428571,0.8214285714285712,-5.178571428571429,-1.1785714285714288,2.821428571428571,3.821428571428571,-1.1785714285714288,10,7,1,5,9,10,5
254,1,2,3.821428571428571,-1.1785714285714288,-0.17857142857142883,1.8214285714285712,1.8214285714285712,3.821428571428571,-1.1785714285714288,10,5,6,8,8,10,5
254,1,3,3.821428571428571,-5.178571428571429,0.8214285714285712,-0.17857142857142883,-4.178571428571429,-1.1785714285714288,0.8214285714285712,10,1,7,6,2,5,7
254,1,4,3.821428571428571,-5.178571428571429,3.821428571428571,-0.17857142857142883,-4.178571428571429,-5.178571428571429,-0.17857142857142883,10,1,10,6,2,1,6
255,1,1,1.6428571428571432,-1.3571428571428568,-5.357142857142857,-0.35714285714285676,3.6428571428571432,3.6428571428571432,-5.357142857142857,8,5,1,6,10,10,1
255,1,2,-1.3571428571428568,2.6428571428571432,0.6428571428571432,-0.35714285714285676,1.6428571428571432,0.6428571428571432,-2.3571428571428568,5,9,7,6,8,7,4
255,1,3,1.6428571428571432,3.6428571428571432,1.6428571428571432,3.6428571428571432,2.6428571428571432,2.6428571428571432,-2.3571428571428568,8,10,8,10,9,9,4
255,1,4,2.6428571428571432,-3.3571428571428568,3.6428571428571432,-1.3571428571428568,-4.357142857142857,-5.357142857142857,-3.3571428571428568,9,3,10,5,2,1,3
256,1,1,-4.107142857142857,-0.10714285714285676,-5.107142857142857,-5.107142857142857,3.8928571428571432,3.8928571428571432,-5.107142857142857,2,6,1,1,10,10,1
256,1,2,-4.107142857142857,1.8928571428571432,-4.107142857142857,-4.107142857142857,3.8928571428571432,3.8928571428571432,-5.107142857142857,2,8,2,2,10,10,1
256,1,3,2.8928571428571432,3.8928571428571432,2.8928571428571432,3.8928571428571432,-2.1071428571428568,-4.107142857142857,2.8928571428571432,9,10,9,10,4,2,9
256,1,4,3.8928571428571432,3.8928571428571432,3.8928571428571432,3.8928571428571432,-4.107142857142857,-5.107142857142857,2.8928571428571432,10,10,10,10,2,1,9
257,1,1,-2.2142857142857144,-4.214285714285714,-4.214285714285714,-3.2142857142857144,4.785714285714286,4.785714285714286,-4.214285714285714,3,1,1,2,10,10,1
257,1,2,4.785714285714286,-4.214285714285714,-4.214285714285714,-3.2142857142857144,4.785714285714286,4.785714285714286,-4.214285714285714,10,1,1,2,10,10,1
257,1,3,4.785714285714286,-2.2142857142857144,0.7857142857142856,-1.2142857142857144,0.7857142857142856,0.7857142857142856,1.7857142857142856,10,3,6,4,6,6,7
257,1,4,0.7857142857142856,4.785714285714286,4.785714285714286,4.785714285714286,-4.214285714285714,-4.214285714285714,-2.2142857142857144,6,10,10,10,1,1,3
258,1,1,3.571428571428571,3.571428571428571,-5.428571428571429,-5.428571428571429,3.571428571428571,3.571428571428571,-5.428571428571429,10,10,1,1,10,10,1
258,1,2,1.5714285714285712,2.571428571428571,-5.428571428571429,-4.428571428571429,3.571428571428571,3.571428571428571,-5.428571428571429,8,9,1,2,10,10,1
258,1,3,1.5714285714285712,3.571428571428571,0.5714285714285712,-2.428571428571429,-1.4285714285714288,-1.4285714285714288,3.571428571428571,8,10,7,4,5,5,10
258,1,4,3.571428571428571,3.571428571428571,3.571428571428571,3.571428571428571,-5.428571428571429,-5.428571428571429,-1.4285714285714288,10,10,10,10,1,1,5
259,1,1,3.678571428571429,-0.3214285714285712,-4.321428571428571,-4.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,10,6,2,2,10,10,1
259,1,2,3.678571428571429,-0.3214285714285712,-4.321428571428571,-4.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,10,6,2,2,10,10,1
259,1,3,3.678571428571429,2.678571428571429,-0.3214285714285712,-1.3214285714285712,0.6785714285714288,3.678571428571429,-5.321428571428571,10,9,6,5,7,10,1
259,1,4,3.678571428571429,2.678571428571429,3.678571428571429,1.6785714285714288,-3.321428571428571,-4.321428571428571,-1.3214285714285712,10,9,10,8,3,2,5
260,1,1,0.25,1.25,-5.75,0.25,3.25,3.25,3.25,7,8,1,7,10,10,10
260,1,2,0.25,-0.75,-5.75,-0.75,3.25,3.25,3.25,7,6,1,6,10,10,10
260,1,3,0.25,0.25,1.25,1.25,-2.75,-3.75,0.25,7,7,8,8,4,3,7
260,1,4,2.25,-2.75,1.25,1.25,-2.75,-3.75,-0.75,9,4,8,8,4,3,6
261,1,1,3.071428571428571,3.071428571428571,-5.928571428571429,3.071428571428571,3.071428571428571,3.071428571428571,3.071428571428571,10,10,1,10,10,10,10
261,1,2,3.071428571428571,3.071428571428571,-5.928571428571429,3.071428571428571,3.071428571428571,3.071428571428571,3.071428571428571,10,10,1,10,10,10,10
261,1,3,3.071428571428571,3.071428571428571,3.071428571428571,-0.9285714285714288,-1.9285714285714288,-5.928571428571429,-5.928571428571429,10,10,10,6,5,1,1
261,1,4,3.071428571428571,-5.928571428571429,3.071428571428571,-1.9285714285714288,-5.928571428571429,-5.928571428571429,-5.928571428571429,10,1,10,5,1,1,1
262,1,1,0.5,-4.5,-4.5,-4.5,4.5,4.5,-4.5,6,1,1,1,10,10,1
262,1,2,-0.5,-4.5,-4.5,-4.5,4.5,4.5,-2.5,5,1,1,1,10,10,3
262,1,3,-0.5,-1.5,-1.5,0.5,1.5,2.5,0.5,5,4,4,6,7,8,6
262,1,4,4.5,4.5,4.5,4.5,-3.5,-4.5,4.5,10,10,10,10,2,1,10
263,1,1,-3.678571428571429,2.321428571428571,2.321428571428571,3.321428571428571,3.321428571428571,4.321428571428571,-4.678571428571429,2,8,8,9,9,10,1
263,1,2,-1.6785714285714288,-1.6785714285714288,1.3214285714285712,-2.678571428571429,2.321428571428571,4.321428571428571,-4.678571428571429,4,4,7,3,8,10,1
263,1,3,-2.678571428571429,2.321428571428571,4.321428571428571,1.3214285714285712,3.321428571428571,4.321428571428571,-4.678571428571429,3,8,10,7,9,10,1
263,1,4,-3.678571428571429,-0.6785714285714288,-0.6785714285714288,4.321428571428571,-3.678571428571429,-4.678571428571429,-3.678571428571429,2,5,5,10,2,1,2
264,1,1,2.3928571428571432,-3.6071428571428568,-5.607142857142857,-5.607142857142857,3.3928571428571432,3.3928571428571432,-2.6071428571428568,9,3,1,1,10,10,4
264,1,2,3.3928571428571432,-2.6071428571428568,-2.6071428571428568,-0.6071428571428568,2.3928571428571432,3.3928571428571432,-3.6071428571428568,10,4,4,6,9,10,3
264,1,3,2.3928571428571432,1.3928571428571432,0.39285714285714324,-2.6071428571428568,-0.6071428571428568,0.39285714285714324,0.39285714285714324,9,8,7,4,6,7,7
264,1,4,3.3928571428571432,3.3928571428571432,3.3928571428571432,3.3928571428571432,-5.607142857142857,-4.607142857142857,3.3928571428571432,10,10,10,10,1,2,10
265,1,1,-1.5,3.5,-5.5,-0.5,-0.5,3.5,-5.5,5,10,1,6,6,10,1
265,1,2,-1.5,-0.5,-0.5,-0.5,-0.5,-0.5,3.5,5,6,6,6,6,6,10
265,1,3,-1.5,-0.5,3.5,-0.5,-0.5,-0.5,3.5,5,6,10,6,6,6,10
265,1,4,-1.5,-0.5,3.5,-0.5,-0.5,-0.5,3.5,5,6,10,6,6,6,10
266,1,1,2.7142857142857144,-1.2857142857142856,-3.2857142857142856,-4.285714285714286,1.7142857142857144,3.7142857142857144,0.7142857142857144,9,5,3,2,8,10,7
266,1,2,2.7142857142857144,-1.2857142857142856,-3.2857142857142856,-4.285714285714286,1.7142857142857144,3.7142857142857144,0.7142857142857144,9,5,3,2,8,10,7
266,1,3,2.7142857142857144,-0.2857142857142856,-3.2857142857142856,-4.285714285714286,0.7142857142857144,3.7142857142857144,0.7142857142857144,9,6,3,2,7,10,7
266,1,4,2.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,-5.285714285714286,-3.2857142857142856,-5.285714285714286,9,10,10,10,1,3,1
267,1,1,-3.25,-0.25,-5.25,-4.25,3.75,3.75,-5.25,3,6,1,2,10,10,1
267,1,2,3.75,-0.25,-5.25,-3.25,3.75,3.75,-4.25,10,6,1,3,10,10,2
267,1,3,0.75,-0.25,-0.25,-4.25,2.75,2.75,1.75,7,6,6,2,9,9,8
267,1,4,3.75,-0.25,3.75,3.75,-4.25,-0.25,2.75,10,6,10,10,2,6,9
268,1,1,2.75,-3.25,-1.25,1.75,0.75,1.75,-0.25,9,3,5,8,7,8,6
268,1,2,2.75,-0.25,-5.25,-0.25,3.75,3.75,-5.25,9,6,1,6,10,10,1
268,1,3,1.75,-4.25,-0.25,1.75,-0.25,-3.25,-0.25,8,2,6,8,6,3,6
268,1,4,1.75,3.75,2.75,2.75,-4.25,-5.25,1.75,8,10,9,9,2,1,8
269,1,1,0.4642857142857144,-0.5357142857142856,-4.535714285714286,2.4642857142857144,4.464285714285714,4.464285714285714,-0.5357142857142856,6,5,1,8,10,10,5
269,1,2,-0.5357142857142856,-0.5357142857142856,-4.535714285714286,4.464285714285714,4.464285714285714,4.464285714285714,-0.5357142857142856,5,5,1,10,10,10,5
269,1,3,4.464285714285714,-4.535714285714286,4.464285714285714,-2.5357142857142856,-4.535714285714286,-3.5357142857142856,-0.5357142857142856,10,1,10,3,1,2,5
269,1,4,4.464285714285714,-4.535714285714286,4.464285714285714,-2.5357142857142856,-4.535714285714286,-3.5357142857142856,-0.5357142857142856,10,1,10,3,1,2,5
270,1,1,-4.25,-4.25,-4.25,-0.25,4.75,4.75,-4.25,1,1,1,5,10,10,1
270,1,2,4.75,4.75,4.75,-0.25,-4.25,-3.25,-4.25,10,10,10,5,1,2,1
270,1,3,2.75,1.75,1.75,0.75,-4.25,1.75,-4.25,8,7,7,6,1,7,1
270,1,4,4.75,4.75,4.75,1.75,-4.25,-2.25,-4.25,10,10,10,7,1,3,1
271,1,1,-0.6071428571428568,-2.6071428571428568,-6.607142857142857,2.3928571428571432,2.3928571428571432,2.3928571428571432,-2.6071428571428568,7,5,1,10,10,10,5
271,1,2,-2.6071428571428568,-0.6071428571428568,-2.6071428571428568,-2.6071428571428568,0.39285714285714324,2.3928571428571432,2.3928571428571432,5,7,5,5,8,10,10
271,1,3,2.3928571428571432,0.39285714285714324,0.39285714285714324,-3.6071428571428568,-0.6071428571428568,1.3928571428571432,2.3928571428571432,10,8,8,4,7,9,10
271,1,4,1.3928571428571432,2.3928571428571432,2.3928571428571432,-0.6071428571428568,-2.6071428571428568,0.39285714285714324,2.3928571428571432,9,10,10,7,5,8,10
272,1,1,-0.2142857142857144,-4.214285714285714,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-4.214285714285714,5,1,1,1,10,10,1
272,1,2,-4.214285714285714,-4.214285714285714,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-4.214285714285714,1,1,1,1,10,10,1
272,1,3,4.785714285714286,4.785714285714286,4.785714285714286,4.785714285714286,-4.214285714285714,-4.214285714285714,-4.214285714285714,10,10,10,10,1,1,1
272,1,4,4.785714285714286,4.785714285714286,4.785714285714286,4.785714285714286,-2.2142857142857144,-2.2142857142857144,-2.2142857142857144,10,10,10,10,3,3,3
273,1,1,1.0357142857142856,-4.964285714285714,-4.964285714285714,-4.964285714285714,4.035714285714286,4.035714285714286,-4.964285714285714,7,1,1,1,10,10,1
273,1,2,-2.9642857142857144,2.0357142857142856,2.0357142857142856,-1.9642857142857144,-1.9642857142857144,1.0357142857142856,0.03571428571428559,3,8,8,4,4,7,6
273,1,3,4.035714285714286,4.035714285714286,1.0357142857142856,2.0357142857142856,-2.9642857142857144,1.0357142857142856,1.0357142857142856,10,10,7,8,3,7,7
273,1,4,3.0357142857142856,4.035714285714286,4.035714285714286,2.0357142857142856,-3.9642857142857144,-3.9642857142857144,-2.9642857142857144,9,10,10,8,2,2,3
