form,sid,grp,ntm,loss,aic,bic,tau,pc_coef,dlp_coef,rlp_coef,mlp_coef,relt_coef
rLP,105,0,3,311.0684060323553,684.1368120647106,793.3021005184403,8.756188281576309,,,0.6511489341930844,,
mLP,105,0,3,300.7803439110725,663.5606878221448,772.7259762758746,10.524381275797495,,,,-0.3464566313476096,
RELT,105,0,3,255.96370550327012,573.9274110065402,683.0926994602697,2.419296505896736,,,,,1.9766890629725342
PC + dLP,105,0,3,309.9309101024783,681.8618202049566,791.0271086586862,5.885129139123223,-0.4014356424529907,-0.03529356707446909,,,
PC + rLP,105,0,3,300.35004405086005,662.7000881017201,771.8653765554496,5.316702809340079,-0.3113289987243843,,0.6630980146912451,,
PC + mLP,105,0,3,299.2919338688007,660.5838677376014,769.749156191331,9.658870897521448,0.1575802211752996,,,-0.5831629707223083,
PC + RELT,105,0,3,164.68148542496215,391.3629708499243,500.528259303654,6.201651420577288,-0.9183459568048464,,,,1.2216469726361092
dLP + rLP,105,0,3,307.0731081747149,676.1462163494298,785.3115048031593,7.287447029530081,,-0.15413414037442708,0.7299486860403845,,
dLP + mLP,105,0,3,298.0872384376648,658.1744768753298,767.3397653290593,5.4337247182793,,-0.167784441315068,,-0.614334563696038,
dLP + RELT,105,0,3,237.46601312612975,536.9320262522596,646.0973147059892,5.824784445678505,,-0.39366294685515457,,,0.8733903421597593
rLP + mLP,105,0,3,294.2167063295485,650.4334126590969,759.5987011128267,8.293944220857805,,,0.3490538036039883,-0.3331811788701645,
rLP + RELT,105,0,3,183.6102716239681,429.2205432479362,538.3858317016658,3.2085844158475347,,,3.6138995718543088,,2.0799724029930067
mLP + RELT,105,0,3,142.0253751795727,346.0507503591455,455.2160388128751,3.2236346296913707,,,,-2.9779203186226813,2.8258692766385023
PC + dLP + rLP,105,0,3,299.98457164048773,661.9691432809755,771.1344317347052,9.284283065343939,-0.16089208300545793,-0.04205176595211866,0.3875530929739959,,
PC + dLP + mLP,105,0,3,255.7050257866192,573.4100515732382,682.575340026968,3.921442974761645,5.41441077730829,-2.2747607550135664,,-7.160110561706788,
PC + dLP + RELT,105,0,3,162.94749303485358,387.89498606970716,497.0602745234369,3.409884117263648,-1.8406454248012376,0.30946023360661423,,,2.2957499452560666
PC + rLP + mLP,105,0,3,292.37716921580693,646.7543384316139,755.9196268853435,7.683708057601428,0.22434589005110067,,0.3861375345147364,-0.6470406594375862,
PC + rLP + RELT,105,0,3,152.68804757056319,367.3760951411264,476.54138359485603,5.51180404282086,-0.8517554055284865,,1.0640231549717338,,1.4862253242083998
PC + mLP + RELT,105,0,3,140.1738674683189,342.3477349366378,451.5130233903674,5.8655717933087335,0.4062887312753975,,,-2.176971926903296,1.5546085052137022
dLP + rLP + mLP,105,0,3,292.151659228045,646.30331845609,755.4686069098196,5.564552556539943,,-0.1472805145000657,0.4992262462270609,-0.4582433270927929,
dLP + rLP + RELT,105,0,3,180.47783605850253,422.95567211700507,532.1209605707347,3.1320242662874755,,-0.3637331674035735,3.5330597968743893,,2.107965150729611
dLP + mLP + RELT,105,0,3,140.34080166524768,342.68160333049536,451.846891784225,6.287678866725018,,-0.14472477362122485,,-1.4823233495086507,1.4625736726322929
rLP + mLP + RELT,105,0,3,136.95839011206706,335.91678022413413,445.0820686778637,3.345535266137821,,,1.1580088218436704,-2.483979286180856,2.7630497308215762
PC + dLP + rLP + mLP,105,0,3,252.16902689678489,566.3380537935698,675.5033422472993,8.757722748688915,2.3738570409014197,-0.9943907719046354,0.2590348727269279,-3.0824654009243697,
PC + dLP + rLP + RELT,105,0,3,152.22915705482953,366.4583141096591,475.6236025633888,6.584826486367158,-0.7601000364081331,0.08240964195776275,0.8513446806166374,,1.2579004081799805
PC + dLP + mLP + RELT,105,0,3,87.4358658772833,236.8717317545666,346.0370202082962,7.185756098343215,6.768338045456793,-2.5879299673912537,,-9.700048080319787,1.7320255800653532
PC + rLP + mLP + RELT,105,0,3,135.73001151947577,333.4600230389516,442.62531149268113,9.291584828191104,0.21470469986017265,,0.3903581145370536,-1.167494429593526,0.9827958734448492
dLP + rLP + mLP + RELT,105,0,3,134.6196084138114,331.2392168276228,440.4045052813524,5.98838175625726,,-0.18292706149940827,0.7033691132147754,-1.3628191814046504,1.5919523066471384
PC + dLP + rLP + mLP + RELT,105,0,3,82.03943504982455,226.0788700996491,335.24415855337867,8.519889512652853,5.9292780604451725,-2.2615121692236673,0.5827848411696469,-8.268230958305413,1.5245605683907342
PC,106,0,2,343.7624274877083,749.5248549754166,858.6901434291462,1.916664503343103,0.3809230153459899,,,,
dLP,106,0,2,325.69228552598537,713.3845710519709,822.5498595057004,8.077537338967256,,0.3540189287986583,,,
rLP,106,0,2,346.3815192375156,754.7630384750312,863.9283269287607,4.573473485905176,,,0.08699701012942589,,
mLP,106,0,2,338.07590677964464,738.1518135592893,847.3171020130188,1.5651007578075018,,,,-0.7657804637773703,
RELT,106,0,2,306.3609257894577,674.7218515789154,783.8871400326451,8.275650052577445,,,,,0.2641673029688335
PC + dLP,106,0,2,308.33511066167614,678.6702213233523,787.8355097770817,10.353403383964302,-0.3208297510883257,0.6951965088886448,,,
PC + rLP,106,0,2,342.8890981525303,747.7781963050605,856.9434847587903,9.984759423945038,0.08552856345442217,,0.08708757480457226,,
PC + mLP,106,0,2,337.49957217263614,736.9991443452723,846.1644327990018,6.397998089856496,0.055427996563379135,,,-0.1660361319248913,
PC + RELT,106,0,2,301.9206505847317,665.8413011694632,775.006589623193,9.60808221520601,-0.11577497653661074,,,,0.2846417382150384
dLP + rLP,106,0,2,318.7185772611001,699.4371545222003,808.6024429759299,4.583883841050247,,0.8285003930016004,0.5832338848339236,,
dLP + mLP,106,0,2,325.0479457551627,712.0958915103254,821.261179964055,10.53259188597025,,0.245548193846582,,-0.032618051803446804,
dLP + RELT,106,0,2,306.36060417439126,674.7212083487825,783.8864968025122,3.75423250292018,,0.004223943861334587,,,0.5805411617807901
rLP + mLP,106,0,2,334.6345606072903,731.2691212145807,840.4344096683102,6.814105248373594,,,0.2743041054364333,-0.23192060258153285,
rLP + RELT,106,0,2,288.0008188848656,638.0016377697312,747.1669262234608,2.335119837315838,,,2.2918715784761656,,1.4621934011984308
mLP + RELT,106,0,2,303.926932476761,669.853864953522,779.0191534072518,1.9676672973960556,,,,0.42060920165798144,1.3763238141917515
PC + dLP + rLP,106,0,2,296.9939186472611,655.9878372945223,765.1531257482518,5.012106431712163,-0.7826566802224121,1.8696672853957017,0.7538329239739164,,
PC + dLP + mLP,106,0,2,308.3330408852537,678.6660817705074,787.831370224237,4.878752021380934,-0.6825363120724324,1.4811616383975033,,0.004418547926674083,
PC + dLP + RELT,106,0,2,294.8676065944682,651.7352131889362,760.900501642666,9.779744649815925,-0.2845919107233805,0.39473525027180667,,,0.19929392898514475
PC + rLP + mLP,106,0,2,333.41043995441015,728.8208799088203,837.9861683625501,5.486411868610031,0.0980116812820046,,0.37497335229919293,-0.25703002903990835,
PC + rLP + RELT,106,0,2,284.69989076674096,631.3997815334819,740.5650699872116,3.9624662337986982,-0.2532036190260505,,1.3595056887785573,,0.9915201056438891
PC + mLP + RELT,106,0,2,299.57476859236414,661.1495371847283,770.3148256384578,3.607733520614016,-0.3038705208595734,,,0.24315597987127344,0.9097232429130054
dLP + rLP + mLP,106,0,2,315.9446638921118,693.8893277842238,803.0546162379534,6.763744993375305,,0.501286648519641,0.4743575784131209,-0.1096830577239624,
dLP + rLP + RELT,106,0,2,287.50049658032026,637.0009931606405,746.1662816143703,5.3340138656724045,,0.12481036912028935,1.0190213124022942,,0.5906867661611216
dLP + mLP + RELT,106,0,2,303.8986416463382,669.7972832926764,778.9625717464061,7.327590308557108,,0.020003949701789318,,0.11360219824305215,0.3616287072874757
rLP + mLP + RELT,106,0,2,287.08059309719374,636.1611861943875,745.326474648117,9.285807267110707,,,0.5678676055942644,0.057942288506734135,0.4044798156781978
PC + dLP + rLP + mLP,106,0,2,296.31924420064615,654.6384884012923,763.8037768550221,6.086653805678852,-0.621061232600198,1.4661267835331688,0.6572693259913595,-0.06630457641463441,
PC + dLP + rLP + RELT,106,0,2,273.0272879673596,608.0545759347192,717.219864388449,6.964585312177683,-0.4782512788617755,0.7810724040478656,0.8888588962494733,,0.4275934147749157
PC + dLP + mLP + RELT,106,0,2,290.63547407429525,643.2709481485905,752.4362366023203,4.694342243543134,-0.6507565163759599,0.9405666820262744,,0.25601541843854003,0.5602634339460201
PC + rLP + mLP + RELT,106,0,2,283.7313437818082,629.4626875636164,738.6279760173462,5.283929920812842,-0.1909169328543893,,1.0058119484321155,0.11191131553503952,0.8166086590676548
dLP + rLP + mLP + RELT,106,0,2,286.4841366989789,634.9682733979578,744.1335618516873,2.3048826870755956,,0.3116635101328878,2.326487503036276,0.24098042891926055,1.5110342891923352
PC + dLP + rLP + mLP + RELT,106,0,2,270.3950081229922,602.7900162459844,711.955304699714,4.050697903992184,-0.8890731388348609,1.4564323916429132,1.5346792130662381,0.2484441627003261,0.8956413974383456
PC,107,0,2,327.6157924199093,717.2315848398188,826.3968732935483,6.088926015902351,-0.39267939595913626,,,,
dLP,107,0,2,329.8323195252789,721.6646390505578,830.8299275042874,2.9235742182155904,,-0.8973941477115089,,,
rLP,107,0,2,345.7032656371935,753.406531274387,862.5718197281168,1.877939066635392,,,0.4516861401847386,,
mLP,107,0,2,345.81513160590936,753.6302632118187,862.7955516655486,7.261984899415122,,,,0.11294880829871035,
RELT,107,0,2,313.275597535668,688.5511950713361,797.7164835250658,8.054359838789194,,,,,0.2744403383665608
PC + dLP,107,0,2,325.147800727632,712.295601455264,821.4608899089936,8.644590131282158,-0.18607826053334456,-0.1644016282867026,,,
PC + rLP,107,0,2,326.63051618322436,715.2610323664488,824.4263208201784,3.0379741983375337,-0.8660716380987065,,-0.3151897382894057,,
PC + mLP,107,0,2,315.63356670251017,693.2671334050203,802.43242185875,5.4128030737581785,-0.6299049916025171,,,0.7827750662545869,
PC + RELT,107,0,2,295.2512071387795,652.502414277559,761.6677027312886,8.767349742413808,-0.27478941829355125,,,,0.2432662149587569
dLP + rLP,107,0,2,329.6779332532216,721.3558665064431,830.5211549601727,4.9984061284097585,,-0.5197232269971742,0.0712829107248469,,
dLP + mLP,107,0,2,304.9253333792256,671.8506667584512,781.015955212181,6.897759509965872,,-0.7345071326762991,,1.0471273702935353,
dLP + RELT,107,0,2,302.78955537263874,667.5791107452775,776.7443991990071,1.7858731123056806,,-1.1912815171484763,,,1.111432290072188
rLP + mLP,107,0,2,344.77583466163213,751.5516693232643,860.716957776994,8.576235152194997,,,0.1098329447201891,0.1068853601117795,
rLP + RELT,107,0,2,313.1741086880443,688.3482173760888,797.5135058298183,9.72718239077224,,,-0.03446231446612444,,0.23089465189165756
mLP + RELT,107,0,2,310.7818950605788,683.5637901211576,792.7290785748872,10.0302355767185,,,,-0.18618096815847274,0.2496413170361753
PC + dLP + rLP,107,0,2,324.72004305031413,711.4400861006282,820.6053745543579,8.624950058325943,-0.21408577877752835,-0.14900901310160067,-0.0754389780224377,,
PC + dLP + mLP,107,0,2,301.6638479739406,665.3276959478812,774.4929844016109,9.600710860787789,-0.15122361335719792,-0.40129966353463997,,0.7236117048805014,
PC + dLP + RELT,107,0,2,295.09101084819656,652.1820216963931,761.3473101501227,5.917855665588503,-0.3697982223971585,-0.06583178910251078,,,0.3544164341340633
PC + rLP + mLP,107,0,2,313.592607303421,689.185214606842,798.3505030605718,7.7689960609863675,-0.4881826024075282,,-0.185664719834926,0.5774872868891243,
PC + rLP + RELT,107,0,2,288.95866608383733,639.9173321676747,749.0826206214044,5.41509496509862,-0.5737705829742946,,-0.5321493427869565,,0.4543376920348197
PC + mLP + RELT,107,0,2,295.1237578045988,652.2475156091974,761.4128040629272,1.9967283750694849,-1.2549735076089077,,,0.2739318310891186,1.0198231067616277
dLP + rLP + mLP,107,0,2,304.651269298428,671.302538596856,780.4678270505858,4.298567174355772,,-1.2113170555168122,-0.12744620664447098,1.7334546285390515,
dLP + rLP + RELT,107,0,2,302.0593264154843,666.1186528309686,775.2839412846981,9.264634642314839,,-0.2379741342386837,-0.0966382221709596,,0.2246282458273515
dLP + mLP + RELT,107,0,2,300.0321811962192,662.0643623924383,771.2296508461679,6.263841943994378,,-0.5551334834184047,,0.5700776274644086,0.20310587669529725
rLP + mLP + RELT,107,0,2,310.5435959077425,683.0871918154852,792.2524802692147,6.216148789899447,,,-0.0813081922262912,-0.3087325356410027,0.41216245974921184
PC + dLP + rLP + mLP,107,0,2,300.1586260306983,662.3172520613966,771.4825405151262,6.004795454067472,-0.29988415339383195,-0.6438616564746423,-0.22058470929899768,1.2242192482043086,
PC + dLP + rLP + RELT,107,0,2,288.9212263265955,639.842452653191,749.0077411069208,9.200502337313866,-0.35128171857158114,0.02127796668198954,-0.3192431186727397,,0.2699351786905571
PC + dLP + mLP + RELT,107,0,2,294.2218264711172,650.4436529422344,759.608941395964,9.881179622854336,-0.20218102948413805,-0.13465161741908124,,0.21191983464770267,0.16672500604006488
PC + rLP + mLP + RELT,107,0,2,288.6985447315947,639.3970894631892,748.562377916919,9.663059334754033,-0.33529086572649114,,-0.30333844949375993,0.08172480197971492,0.2414759416981905
dLP + rLP + mLP + RELT,107,0,2,299.0775767450416,660.1551534900832,769.3204419438127,6.998246831548827,,-0.5184554293042153,-0.15166048731456494,0.5332893533418198,0.19643251761667835
PC + dLP + rLP + mLP + RELT,107,0,2,288.62155743758524,639.2431148751705,748.4084033289001,6.033789863768014,-0.5056088522907586,-0.069276672426243,-0.4714281141288279,0.210929626759272,0.3657567969062181
PC,108,0,2,306.3512081792116,674.7024163584232,783.8677048121527,5.087041363199576,0.7639619130309531,,,,
dLP,108,0,2,257.6651641807589,577.3303283615177,686.4956168152473,9.67168226450272,,0.8603000471331743,,,
rLP,108,0,2,301.4364431601505,664.8728863203012,774.0381747740307,10.232595624722034,,,-0.6961384831551135,,
mLP,108,0,2,340.2676470056298,742.5352940112596,851.7005824649893,5.882920970921256,,,,0.28331866664485583,
RELT,108,0,2,280.9654424859491,623.9308849718983,733.0961734256279,4.59769884592901,,,,,0.9486220990567852
PC + dLP,108,0,2,252.77669792911684,567.5533958582337,676.7186843119632,12.288903439164464,-0.20438656220373827,0.9144193275926016,,,
PC + rLP,108,0,2,273.9450573676912,609.8901147353822,719.055403189112,9.96713243255888,0.3359163028530733,,-0.6603863759857544,,
PC + mLP,108,0,2,264.4932626773494,590.9865253546988,700.1518138084283,8.10416559109637,0.835182804928828,,,0.5680632737485847,
PC + RELT,108,0,2,279.26518738471094,620.5303747694219,729.6956632231515,6.409462344987944,-0.2549544743598038,,,,0.8785189671843775
dLP + rLP,108,0,2,250.31128246895636,562.6225649379127,671.7878533916422,3.839906745629252,,1.8441426149139384,-0.9223958768655328,,
dLP + mLP,108,0,2,251.2360535230304,564.4721070460607,673.6373954997904,10.670002432522812,,0.8071296285828773,,0.15869616196002598,
dLP + RELT,108,0,2,253.25108061740414,568.5021612348082,677.6674496885379,3.6301400041046232,,1.7819668487559226,,,0.4317802905892492
rLP + mLP,108,0,2,300.10175222353746,662.2035044470749,771.3687929008046,5.580864230572486,,,-1.1891563537096317,0.1456590740906789,
rLP + RELT,108,0,2,248.28851681199544,558.5770336239908,667.7423220777206,10.546055596174217,,,-0.6548671495532317,,0.3695330003630633
mLP + RELT,108,0,2,243.23912443608867,548.4782488721772,657.643537325907,3.956360113814687,,,,1.115275490553451,1.5923019996178651
PC + dLP + rLP,108,0,2,248.40788409597855,558.8157681919571,667.9810566456867,7.84290832627612,-0.2124290166414824,1.1792876383639044,-0.36538340708581546,,
PC + dLP + mLP,108,0,2,251.1653939124985,564.3307878249971,673.4960762787267,6.021425254013603,-0.08897195311142353,1.5264000230761283,,0.2406017040534786,
PC + dLP + RELT,108,0,2,224.382282707469,510.764565414938,619.9298538686676,9.341305391189266,-1.0119769364454931,1.2762444835936844,,,0.6448671565369503
PC + rLP + mLP,108,0,2,252.35289219404498,566.70578438809,675.8710728418198,7.608945333634553,0.7556831250420785,,-0.5307054427504369,0.4977430881186541,
PC + rLP + RELT,108,0,2,244.3309672867833,550.6619345735667,659.8272230272962,2.184986345484879,-1.1787744295963254,,-3.332227275071897,,2.6433258574230742
PC + mLP + RELT,108,0,2,242.59635612773945,547.1927122554789,656.3580007092086,5.373483088615277,0.22162015257343545,,,0.8533538198271293,1.024480153277838
dLP + rLP + mLP,108,0,2,246.29677282900138,554.5935456580028,663.7588341117322,2.8685574646571603,,2.632046219057637,-0.9897174668313162,0.4897191057647071,
dLP + rLP + RELT,108,0,2,240.6106910634829,543.2213821269659,652.3866705806955,6.696521727796097,,0.5747698650136543,-0.7464502197080212,,0.35741518577631803
dLP + mLP + RELT,108,0,2,234.54660871630603,531.093217432612,640.2585058863418,6.902220476102112,,0.6262251010677358,,0.5045114867840838,0.5741733801693547
rLP + mLP + RELT,108,0,2,225.10362347527234,512.2072469505447,621.3725354042742,6.521675797818352,,,-0.7598272823549185,0.6093206563138871,0.8754984334359599
PC + dLP + rLP + mLP,108,0,2,246.16960307339784,554.3392061467956,663.5044946005253,6.200897215478134,0.11958345396128213,1.0810762474004678,-0.4757663621072722,0.27951660497771963,
PC + dLP + rLP + RELT,108,0,2,215.53102214100886,493.0620442820177,602.2273327357475,11.040310508706849,-0.8382519528333537,0.8890937444466788,-0.3792550323834446,,0.6000622940967443
PC + dLP + mLP + RELT,108,0,2,224.1662413738749,510.3324827477498,619.4977712014794,7.444418986085579,-1.1615394370088608,1.4989531089040151,,0.07762746171846338,0.8048731133173532
PC + rLP + mLP + RELT,108,0,2,224.92694894896007,511.85389789792015,621.0191863516499,6.772087741606123,-0.0955068060100963,,-0.7552485932730835,0.5719801236565376,0.9028794614775068
